key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,CartoonStims/chef_point_burglar_r.jpg,トマ　ホレト　シド,CartoonStims/chef_point_artist_r.jpg,right,CartoonStims/chef_point_artist_r.jpg,audio/tomahoretosido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,right,1,5.8758,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,1,CartoonStims/artist_punch_cowboy_r.jpg,セル　シド　ムク,CartoonStims/artist_kick_cowboy_r.jpg,right,CartoonStims/artist_kick_cowboy_r.jpg,audio/serusidomuku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,right,1,2.0189,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,11,1,CartoonStims/burglar_punch_cowboy_r.jpg,プミ　ホレト　ムク,CartoonStims/chef_punch_cowboy_r.jpg,right,CartoonStims/chef_punch_cowboy_r.jpg,audio/pumihoretomuku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,right,1,1.1692,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,1,CartoonStims/cowboy_point_chef_r.jpg,パツ　ムク　ホレト,CartoonStims/cowboy_shoot_chef_r.jpg,right,CartoonStims/cowboy_shoot_chef_r.jpg,audio/patsumukuhoreto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,left,1,5.3246,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,1,CartoonStims/boxer_shoot_doctor_r.jpg,パツ　ドキ　ピポ,CartoonStims/boxer_shoot_artist_r.jpg,left,CartoonStims/boxer_shoot_doctor_r.jpg,audio/patsudokipipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,left,1,1.0612,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,0,1,CartoonStims/doctor_kick_burglar_r.jpg,セル　ピポ　ルピン,CartoonStims/doctor_kick_chef_r.jpg,left,CartoonStims/doctor_kick_burglar_r.jpg,audio/serupipolupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,right,0,2.63,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,10,1,CartoonStims/artist_shoot_burglar_r.jpg,パツ　シド　ルピン,CartoonStims/chef_shoot_burglar_r.jpg,left,CartoonStims/artist_shoot_burglar_r.jpg,audio/patsusidolupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,left,1,2.5943,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,4,1,CartoonStims/burglar_point_boxer_r.jpg,トマ　ルピン　ドキ,CartoonStims/burglar_kick_boxer_r.jpg,left,CartoonStims/burglar_point_boxer_r.jpg,audio/tomalupindoki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,left,1,2.3656,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,8,1,CartoonStims/doctor_point_cowboy_r.jpg,トマ　ピポ　ムク,CartoonStims/boxer_point_cowboy_r.jpg,left,CartoonStims/doctor_point_cowboy_r.jpg,audio/tomapipomuku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.9286,トマ　シド　ルピン,right,17.8179,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/chef_point_burglar_r.jpg,audio/tomahoretolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,1,トマ　ホレト　ルピン,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ポム　ムク　ルピン,right,15.451,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/artist_punch_burglar_r.jpg,audio/pumisidolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,9,1,プミ　シド　ルピン,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,セル　ピポ　ルピン,right,12.373,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/cowboy_kick_burglar_r.jpg,audio/serumukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,セル　ムク　ルピン,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,セル　ドキ　ムク,right,10.8519,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/boxer_kick_cowboy_r.jpg,audio/serudokimuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,セル　ドキ　ムク,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,トマ　ピポ　ドキ,right,11.9836,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/artist_point_boxer_r.jpg,audio/tomasidodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,1,トマ　シド　ドキ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,プミ　シド　ドキ,right,27.0297,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/doctor_punch_boxer_r.jpg,audio/pumipipodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,1,プミ　ピポ　ドキ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パツ　シド　ムク,right,10.9512,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/chef_shoot_cowboy_r.jpg,audio/patsuhoretomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,1,パツ　ホレト　ムク,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パツ　ルピン　ホレト,right,14.6761,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/burglar_shoot_chef_r.jpg,audio/patsulupinhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,1,パツ　ルピン　ホレト,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,トマ　ルピン　ムク,right,10.1459,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/burglar_point_artist_r.jpg,audio/tomalupinsido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,4,1,トマ　ルピン　シド,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,プミ　ドキ　シド,right,9.0623,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/boxer_punch_artist_r.jpg,audio/pumidokisido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,11,1,プミ　ドキ　シド,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,セル　ムク　ホレト,right,14.1872,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/doctor_kick_chef_r.jpg,audio/serupipohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,1,1,セル　ピポ　ホレト,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パツ　ムク　ホレト,right,8.0617,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,CartoonStims/cowboy_shoot_doctor_r.jpg,audio/patsumukupipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,8,1,パツ　ムク　ピポ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.3393,0,1,1,1,1,AffExposure.xlsx,"第二のトライアルの学習では、この言語で書かれた文を見ていただきます。引き続き注意して、 聞こえた音を復唱してください。


スペースキーを押してください。",1,AffFCT.xlsx,ここからクイズが始まります。 スクリーンに表示されるテキストに合う画像を選んでください。,AffTest.xlsx,1,次にここまで学んだことをアウトプットしていただきます。 表示される画像を描写していると思う単語を、テキストボックスにタイプしてください。 答えを提出したあとに正しい正解が少しの間画面に写ります。,1,"これで第二のトライアルが終了しました。 ここで休憩をとっていただいても構いません。

休憩が終わりましたら、 スペースキーを押して続きの学習を行いましょう。",,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,space,3.5387,space,7.5214,0,0,0,41,1,ピク　プミ　ホレト　ルピン,,,CartoonStims/chef_punch_burglar_r_no.jpg,audio/pikupumihoretolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,7.3724,0,1,1,17,1,ピク　トマ　ホレト　ドキ,,,CartoonStims/chef_point_boxer_r_no.jpg,audio/pikutomahoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,6.0791,0,2,2,24,1,ピク　パツ　シド　ムク,,,CartoonStims/artist_shoot_cowboy_r_no.jpg,audio/pikupatsusidomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.449,0,3,3,16,1,ピク　トマ　ホレト　ピポ,,,CartoonStims/chef_point_doctor_r_no.jpg,audio/pikutomahoretopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,6.784,0,4,4,6,1,ピク　セル　ムク　ピポ,,,CartoonStims/cowboy_kick_doctor_r_no.jpg,audio/pikuserumukupipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.5154,0,5,5,33,1,ピク　パツ　ピポ　ホレト,,,CartoonStims/doctor_shoot_chef_r_no.jpg,audio/pikupatsupipohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.799,0,6,6,26,1,ピク　パツ　ルピン　ピポ,,,CartoonStims/burglar_shoot_doctor_r_no.jpg,audio/pikupatsulupinpipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.5517,0,7,7,47,1,ピク　プミ　ドキ　ピポ,,,CartoonStims/boxer_punch_doctor_r_no.jpg,audio/pikupumidokipipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,7.7867,0,8,8,29,1,パツ　ピク　ホレト　シド,,,CartoonStims/chef_shoot_artist_r_no.jpg,audio/patsupikuhoretosido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.4332,0,9,9,31,1,ピク　パツ　ムク　ルピン,,,CartoonStims/cowboy_shoot_burglar_r_no.jpg,audio/pikupatsumukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,3.9422,0,10,10,23,1,トマ　ピク　ドキ　ホレト,,,CartoonStims/boxer_point_chef_r_no.jpg,audio/tomapikudokihoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,4.3433,0,11,11,2,1,ピク　セル　ルピン　ホレト,,,CartoonStims/burglar_kick_chef_r_no.jpg,audio/pikuserulupinhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.1463,0,12,12,22,1,ピク　トマ　ドキ　ルピン,,,CartoonStims/boxer_point_burglar_r_no.jpg,audio/pikutomadokilupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.0193,0,13,13,9,1,ピク　セル　ピポ　シド,,,CartoonStims/doctor_kick_artist_r_no.jpg,audio/pikuserupiposido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.5301,0,14,14,0,1,セル　ピク　シド　ルピン,,,CartoonStims/artist_kick_burglar_r_no.jpg,audio/serupikusidolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,1.9524,0,15,15,36,1,ピク　プミ　シド　ピポ,,,CartoonStims/artist_punch_doctor_r_no.jpg,audio/pikupumisidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,1.9928,0,16,16,40,1,ピク　プミ　ホレト　シド,,,CartoonStims/chef_punch_artist_r_no.jpg,audio/pikupumihoretosido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.8506,0,17,17,5,1,ピク　セル　ホレト　ピポ,,,CartoonStims/chef_kick_doctor_r_no.jpg,audio/pikuseruhoretopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_sKVlsNZLMGzhiOR,2022-07-08_02h23.23.676,jpn_C02,2022.1.2,Win32,60.32090723,,,space,2.1443,0,18,18,32,1,ピク　パツ　ピポ　ルピン,,,CartoonStims/doctor_shoot_burglar_r_no.jpg,audio/pikupatsupipolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
